domain,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
www.clubic.com,0.16083928571428574,0.12811259646283416,0.33678571428571435,0.05909392385630435,2.0
www.igen.fr,0.15846153846153846,0.07832567422374066,0.2173076923076923,0.024476773194918915,2.0
www.cnetfrance.fr,0.22027777777777774,0.13002908031819288,0.33888888888888885,0.14927809825049337,2.0
www.gameblog.fr,0.10218750000000003,0.20108349089992447,4.7749999999999995,6.2225396744416175,2.0
www.lejournaldesentreprises.com,0.0,1.0,0.0,1.0,1.0
be-crypto.lesoir.be,0.0,1.0,0.0,1.0,1.0
www.alternatives-economiques.fr,0.0,1.0,0.0,1.0,1.0
www.7sur7.be,0.0,1.0,0.0,1.0,1.0
www.elsaltodiario.com,0.0,1.0,0.0,1.0,1.0
www.politis.fr,0.0,1.0,0.0,1.0,1.0
www.pauljorion.com,0.0,1.0,0.0,1.0,1.0
www.freenews.fr,0.0,1.0,0.0,1.0,1.0
www.opinion-internationale.com,0.0,1.0,0.0,1.0,1.0
la1ere.francetvinfo.fr,0.0,1.0,0.0,1.0,1.0
www.frenchweb.fr,0.0,1.0,0.0,1.0,1.0
www.meta-media.fr,0.0,1.0,0.0,1.0,1.0
www.generation-nt.com,0.0,1.0,0.0,1.0,1.0
basta.media,0.0,1.0,0.0,1.0,1.0
www.macg.co,0.0,1.0,0.0,1.0,1.0
en.wikipedia.org,0.0,1.0,0.0,1.0,1.0
lignesdedefense.blogs.ouest-france.fr,0.0,1.0,0.0,1.0,1.0
www.zdnet.fr,0.0,1.0,0.0,1.0,1.0
